HOG	AB19606	AB030	genes	STRING_names	gene_orthologs	unique_name	citation
N0.HOG0002553	GO593_03870	IX87_11795					
N0.HOG0002554	GO593_03890	IX87_11815					
N0.HOG0002555	GO593_03895	IX87_11820					
N0.HOG0002556	GO593_03900	IX87_11825					
N0.HOG0002557	GO593_03905	IX87_11830					
N0.HOG0002558	GO593_03935	IX87_11860					
N0.HOG0002559	GO593_03940	IX87_11865					
N0.HOG0002560	GO593_03965						
N0.HOG0002561	GO593_03975	IX87_11900					
N0.HOG0002562	GO593_03990	IX87_11920					
N0.HOG0002563	GO593_04030	IX87_11960					
N0.HOG0002564	GO593_04035	IX87_11965					
N0.HOG0002565	GO593_04040	IX87_11970					
N0.HOG0002566	GO593_04045	IX87_11975					
N0.HOG0002567	GO593_04050	IX87_11985					
N0.HOG0002568	GO593_04245	IX87_12180					
N0.HOG0002569	GO593_04260	IX87_12195					
N0.HOG0002570	GO593_04295	IX87_12230					
N0.HOG0002571	GO593_04320	IX87_12255					
N0.HOG0002572	GO593_04325	IX87_12260					
N0.HOG0002573	GO593_04355	IX87_12290					
N0.HOG0002574	GO593_04365	IX87_12310					
N0.HOG0002575	GO593_04380	IX87_12325					
N0.HOG0002576	GO593_04385	IX87_12330					
N0.HOG0002577	GO593_04420	IX87_12380					
N0.HOG0002578	GO593_04425	IX87_12385					
N0.HOG0002579	GO593_04430	IX87_12390					
N0.HOG0002580	GO593_04435	IX87_12395					
N0.HOG0002581	GO593_04440	IX87_12400					
N0.HOG0002582	GO593_04470	IX87_12430					
N0.HOG0002583	GO593_04480	IX87_12450					
N0.HOG0002584	GO593_04490	IX87_12460					
N0.HOG0002585	GO593_04495	IX87_12465					
N0.HOG0002586	GO593_04500	IX87_12470					
N0.HOG0002587	GO593_04505	IX87_12475					
N0.HOG0002588	GO593_04530	IX87_12500					
N0.HOG0002589	GO593_04545	IX87_12515					
N0.HOG0002590	GO593_04565	IX87_12550					
N0.HOG0002591	GO593_04570	IX87_12555					
N0.HOG0002592	GO593_04620	IX87_12605					
N0.HOG0002593	GO593_04630	IX87_12615					
N0.HOG0002594	GO593_04635	IX87_12620					
N0.HOG0002595	GO593_04690	IX87_12670					
N0.HOG0002596	GO593_04705	IX87_12685					
N0.HOG0002597	GO593_04720	IX87_12700					
N0.HOG0002598	GO593_04735	IX87_12715					
N0.HOG0002599	GO593_04825	IX87_12865					
N0.HOG0002600	GO593_04850	IX87_12895					
N0.HOG0002601	GO593_04870	IX87_12920					
N0.HOG0002602	GO593_04920	IX87_12995					
N0.HOG0002603	GO593_04985	IX87_13055					
N0.HOG0002604	GO593_04990	IX87_13060					
N0.HOG0002605	GO593_05010	IX87_13085					
N0.HOG0002606	GO593_05030	IX87_13105					
N0.HOG0002607	GO593_05035	IX87_13110					
N0.HOG0002608	GO593_05045	IX87_13120					
N0.HOG0002609	GO593_05050	IX87_13125					
N0.HOG0002610	GO593_05060	IX87_13135					
N0.HOG0002611	GO593_05095	IX87_13255					
N0.HOG0002612	GO593_05100	IX87_13260					
N0.HOG0002613	GO593_05120	IX87_13285					
N0.HOG0002614	GO593_05130	IX87_13295					
N0.HOG0002615	GO593_05140	IX87_13305					
N0.HOG0002616	GO593_05160	IX87_13375					
N0.HOG0002617	GO593_05165	IX87_13380					
N0.HOG0002618	GO593_05205	IX87_13420					
N0.HOG0002619	GO593_05215	IX87_13430					
N0.HOG0002620	GO593_05220	IX87_13435					
N0.HOG0002621	GO593_05270	IX87_13450					
N0.HOG0002622	GO593_05275	IX87_13455					
N0.HOG0002623	GO593_05285	IX87_13465					
N0.HOG0002624	GO593_05290	IX87_13470					
N0.HOG0002625	GO593_05305	IX87_13485					
N0.HOG0002626	GO593_05310	IX87_13490					
N0.HOG0002627	GO593_05340	IX87_13530					
N0.HOG0002628	GO593_05360	IX87_13550					
N0.HOG0002629	GO593_05410	IX87_13600					
N0.HOG0002630	GO593_05455	IX87_13655					
N0.HOG0002631	GO593_05475	IX87_13675					
N0.HOG0002632	GO593_05520	IX87_13720					
N0.HOG0002633	GO593_05525	IX87_13735					
N0.HOG0002634	GO593_05545	IX87_13770					
N0.HOG0002635	GO593_05550	IX87_13775					
N0.HOG0002636	GO593_05565	IX87_13790					
N0.HOG0002637	GO593_05570	IX87_13795					
N0.HOG0002638	GO593_05575	IX87_13800					
N0.HOG0002639	GO593_05585	IX87_13810					
N0.HOG0002640	GO593_05635	IX87_13855					
N0.HOG0002641	GO593_05670	IX87_13910					
N0.HOG0002642	GO593_05685	IX87_13925					
N0.HOG0002643	GO593_05695	IX87_13935					
N0.HOG0002644	GO593_05750	IX87_13980					
N0.HOG0002645	GO593_05760	IX87_13990		IX87_13990	GO593_05760	advA	""
N0.HOG0002646	GO593_05800	IX87_14030					
N0.HOG0002647	GO593_05805	IX87_14035					
N0.HOG0002648	GO593_05810	IX87_14040					
N0.HOG0002649	GO593_05860	IX87_14090					
N0.HOG0002650	GO593_05880	IX87_14110					
N0.HOG0002651	GO593_05920	IX87_14150					
N0.HOG0002652	GO593_05930	IX87_14160					
N0.HOG0002653	GO593_05965	IX87_14195					
N0.HOG0002654	GO593_05980	IX87_14210					
N0.HOG0002655	GO593_05995	IX87_14225					
N0.HOG0002656	GO593_06005	IX87_14230					
N0.HOG0002657	GO593_06035	IX87_14260					
N0.HOG0002658	GO593_06045	IX87_14270					
N0.HOG0002659	GO593_06075	IX87_14300					
N0.HOG0002660	GO593_06085	IX87_14310					
N0.HOG0002661	GO593_06105	IX87_14330					
N0.HOG0002662	GO593_06110	IX87_14335					
N0.HOG0002663	GO593_06115	IX87_14345					
N0.HOG0002664	GO593_06195	IX87_14420					
N0.HOG0002665	GO593_06200	IX87_14425					
N0.HOG0002666	GO593_06280	IX87_14520					
N0.HOG0002667	GO593_06290	IX87_14530					
N0.HOG0002668	GO593_06305	IX87_14545					
N0.HOG0002669	GO593_06335	IX87_14580					
N0.HOG0002670	GO593_06340	IX87_14585					
N0.HOG0002671	GO593_06345	IX87_14590					
N0.HOG0002672	GO593_06370	IX87_14620					
N0.HOG0002673	GO593_06375	IX87_14625					
N0.HOG0002674	GO593_06380	IX87_14630					
N0.HOG0002675	GO593_06415	IX87_14665					
N0.HOG0002676	GO593_06445	IX87_14695					
N0.HOG0002677	GO593_06490	IX87_14740					
N0.HOG0002678	GO593_06495	IX87_14745		AIL79820.1	GO593_06495	GO593_06495	""
N0.HOG0002679	GO593_06530	IX87_14780					
N0.HOG0002680	GO593_06535	IX87_14785					
N0.HOG0002681	GO593_06745						
N0.HOG0002681	GO593_06565						
N0.HOG0002682	GO593_06640						
N0.HOG0002683	GO593_06645						
N0.HOG0002684	GO593_06665	IX87_12725					
N0.HOG0002684	GO593_06665	IX87_12755					
N0.HOG0002685	GO593_06680	IX87_13165					
N0.HOG0002686	GO593_06790						
N0.HOG0002686	GO593_18925						
N0.HOG0002687	GO593_06800	IX87_14805					
N0.HOG0002688	GO593_06870						
N0.HOG0002689	GO593_06890						
N0.HOG0002690	GO593_07045	IX87_15025					
N0.HOG0002691	GO593_07050	IX87_15030					
N0.HOG0002692	GO593_07065	IX87_15045					
N0.HOG0002693	GO593_07070	IX87_15050					
N0.HOG0002694	GO593_07140	IX87_15120					
N0.HOG0002695	GO593_07155	IX87_15135					
N0.HOG0002696	GO593_07165	IX87_15155					
N0.HOG0002697	GO593_07170	IX87_15160					
N0.HOG0002698	GO593_07175	IX87_15165					
N0.HOG0002699	GO593_07190	IX87_15180					
N0.HOG0002700	GO593_07195	IX87_15185					
N0.HOG0002701	GO593_07220	IX87_15210					
N0.HOG0002702	GO593_07230	IX87_15220					
N0.HOG0002703	GO593_07235	IX87_15225					
N0.HOG0002704	GO593_07250	IX87_15240					
N0.HOG0002705	GO593_07270	IX87_15260					
N0.HOG0002706	GO593_07280	IX87_15270					
N0.HOG0002707	GO593_07380	IX87_15370					
N0.HOG0002708	GO593_07390	IX87_15380					
N0.HOG0002709	GO593_07430	IX87_15420					
N0.HOG0002710	GO593_07440	IX87_15430					
N0.HOG0002711	GO593_07445	IX87_15435					
N0.HOG0002712	GO593_07450	IX87_15440					
N0.HOG0002713	GO593_07480	IX87_15470					
N0.HOG0002714	GO593_07490	IX87_15480					
N0.HOG0002715	GO593_07495	IX87_15485					
N0.HOG0002716	GO593_07500	IX87_15490					
N0.HOG0002717	GO593_07510	IX87_15500					
N0.HOG0002718	GO593_07520	IX87_15510					
N0.HOG0002719	GO593_07545	IX87_15545					
N0.HOG0002720	GO593_07580	IX87_15580					
N0.HOG0002721	GO593_07615	IX87_15625					
N0.HOG0002722	GO593_07650	IX87_15660					
N0.HOG0002723	GO593_07660	IX87_15670					
N0.HOG0002724	GO593_07665	IX87_15675		AIL79998.1	GO593_07665	GO593_07665	""
N0.HOG0002725	GO593_07720	IX87_15745					
N0.HOG0002726	GO593_07750	IX87_15775					
N0.HOG0002727	GO593_07790	IX87_15815					
N0.HOG0002728	GO593_07840	IX87_15865	hemD	AIL80035.1	hemD	hemD	""
N0.HOG0002729	GO593_07845	IX87_15870					
N0.HOG0002730	GO593_07850	IX87_15875					
N0.HOG0002731	GO593_07865	IX87_15890					
N0.HOG0002732	GO593_07870	IX87_15895					
N0.HOG0002733	GO593_07880	IX87_15905					
N0.HOG0002734	GO593_07965	IX87_15995					
N0.HOG0002735	GO593_07970	IX87_16000					
N0.HOG0002736	GO593_08005	IX87_16035					
N0.HOG0002737	GO593_08010	IX87_16040					
N0.HOG0002738	GO593_08015	IX87_16045					
N0.HOG0002739	GO593_08020	IX87_16050					
N0.HOG0002740	GO593_08025	IX87_16055					
N0.HOG0002741	GO593_08030	IX87_16060					
N0.HOG0002742	GO593_08035	IX87_16065					
N0.HOG0002743	GO593_08060	IX87_16105					
N0.HOG0002744	GO593_08100	IX87_16145					
N0.HOG0002745	GO593_08125	IX87_16170					
N0.HOG0002746	GO593_08130	IX87_16175					
N0.HOG0002747	GO593_08140	IX87_16185					
N0.HOG0002748	GO593_08155	IX87_16200					
N0.HOG0002749	GO593_08250	IX87_16305					
N0.HOG0002750	GO593_08260	IX87_16315					
N0.HOG0002751	GO593_08270	IX87_16325					
N0.HOG0002752	GO593_08280	IX87_16335					
N0.HOG0002753	GO593_08315	IX87_16370					
N0.HOG0002754	GO593_08320	IX87_16375					
N0.HOG0002755	GO593_08330	IX87_16385					
N0.HOG0002756	GO593_08360	IX87_16415					
N0.HOG0002757	GO593_08400	IX87_16455					
N0.HOG0002758	GO593_08420	IX87_16475					
N0.HOG0002759	GO593_08440	IX87_16495					
N0.HOG0002760	GO593_08450	IX87_16505					
N0.HOG0002761	GO593_08525	IX87_16580					
N0.HOG0002762	GO593_08530	IX87_16585					
N0.HOG0002763	GO593_08595	IX87_16655					
N0.HOG0002764	GO593_08605	IX87_16665					
N0.HOG0002765	GO593_08635	IX87_16695					
N0.HOG0002766	GO593_08650	IX87_16710					
N0.HOG0002767	GO593_08660	IX87_16720					
N0.HOG0002768	GO593_08690	IX87_16750					
N0.HOG0002769	GO593_08695	IX87_16755					
N0.HOG0002770	GO593_08705	IX87_16765					
N0.HOG0002771	GO593_08715	IX87_16775					
N0.HOG0002772	GO593_08720	IX87_16780					
N0.HOG0002773	GO593_08735	IX87_16795					
N0.HOG0002774	GO593_08770	IX87_16860		IX87_16860	GO593_08770	tonB	https://www.genome.jp/dbget-bin/www_bget?ko:K03832
N0.HOG0002775	GO593_08775	IX87_16865		exbB_1	GO593_08775	exbB_1	""
N0.HOG0002776	GO593_08780	IX87_16870		exbD_4	GO593_08780	exbD_4	""
N0.HOG0002777	GO593_08790	IX87_16880					
N0.HOG0002778	GO593_08805	IX87_16895					
N0.HOG0002779	GO593_08810	IX87_16900					
N0.HOG0002780	GO593_08830						
N0.HOG0002781	GO593_08840						
N0.HOG0002782	GO593_08875	IX87_16920					
N0.HOG0002783	GO593_08895	IX87_16940					
N0.HOG0002784	GO593_08905	IX87_16950					
N0.HOG0002785	GO593_08955	IX87_17000					
N0.HOG0002786	GO593_09085	IX87_17135		AIL80275.1	GO593_09085	acpT	https://www.genome.jp/entry/K06133
N0.HOG0002787	GO593_09115	IX87_17165					
N0.HOG0002788	GO593_09125	IX87_17175					
N0.HOG0002789	GO593_09145	IX87_17195					
N0.HOG0002790	GO593_09155	IX87_17205					
N0.HOG0002791	GO593_09200	IX87_17270					
N0.HOG0002792	GO593_09250	IX87_17315					
N0.HOG0002793	GO593_09255	IX87_17320					
N0.HOG0002794	GO593_09300	IX87_17365					
N0.HOG0002795	GO593_09315	IX87_17380					
N0.HOG0002796	GO593_09420						
N0.HOG0002797	GO593_09430	IX87_17500					
N0.HOG0002798	GO593_09450	IX87_17520					
N0.HOG0002799	GO593_09510	IX87_17575					
N0.HOG0002800	GO593_09530	IX87_17595					
N0.HOG0002801	GO593_09545	IX87_17610					
N0.HOG0002802	GO593_09620	IX87_17685					
N0.HOG0002803	GO593_09640	IX87_17705					
N0.HOG0002804	GO593_09645	IX87_17710					
N0.HOG0002805	GO593_09700	IX87_17765					
N0.HOG0002806	GO593_09800	IX87_17855					
N0.HOG0002807	GO593_09815	IX87_17870					
N0.HOG0002808	GO593_09830						
N0.HOG0002809	GO593_09840	IX87_17930					
N0.HOG0002810	GO593_09900	IX87_18000					
N0.HOG0002811	GO593_09910	IX87_18010					
N0.HOG0002812	GO593_10015	IX87_18145					
N0.HOG0002813	GO593_10030	IX87_18160					
N0.HOG0002814	GO593_10035	IX87_18165					
N0.HOG0002815	GO593_10045	IX87_18175					
N0.HOG0002816	GO593_10060	IX87_18190					
N0.HOG0002817	GO593_10065	IX87_18195					
N0.HOG0002818	GO593_10070	IX87_18200					
N0.HOG0002819	GO593_10075	IX87_18205					
N0.HOG0002820	GO593_10080	IX87_18210					
N0.HOG0002821	GO593_10090	IX87_18220					
N0.HOG0002822	GO593_10100	IX87_18230					
N0.HOG0002823	GO593_10125	IX87_18255					
N0.HOG0002824	GO593_10130	IX87_18260					
N0.HOG0002825	GO593_10135	IX87_18265					
N0.HOG0002826	GO593_10140	IX87_18270					
N0.HOG0002827	GO593_10185	IX87_18325	zipA	zipA	zipA	zipA	""
N0.HOG0002828	GO593_10230	IX87_18370					
N0.HOG0002829	GO593_10310	IX87_18450					
N0.HOG0002830	GO593_10315	IX87_18455					
N0.HOG0002831	GO593_10400	IX87_18540					
N0.HOG0002832	GO593_10430	IX87_01920					
N0.HOG0002833	GO593_10475	IX87_01875					
N0.HOG0002834	GO593_10480	IX87_01870	nadE	IX87_01870	nadE	nadE	""
N0.HOG0002835	GO593_10485	IX87_01865					
N0.HOG0002836	GO593_10490	IX87_01860					
N0.HOG0002837	GO593_10505	IX87_01845					
N0.HOG0002838	GO593_10590	IX87_01745					
N0.HOG0002839	GO593_10640	IX87_01695		AIL77388.1	GO593_10640	GO593_10640	""
N0.HOG0002840	GO593_10685	IX87_01645					
N0.HOG0002841	GO593_10690	IX87_01640					
N0.HOG0002842	GO593_10695	IX87_01635					
N0.HOG0002843	GO593_10825						
N0.HOG0002844	GO593_10910	IX87_01005					
N0.HOG0002845	GO593_10920	IX87_00995					
N0.HOG0002846	GO593_10925	IX87_00990					
N0.HOG0002847	GO593_10930	IX87_00945					
N0.HOG0002848	GO593_10960	IX87_00935					
N0.HOG0002849	GO593_11020	IX87_00865					
N0.HOG0002850	GO593_11055	IX87_00830					
N0.HOG0002851	GO593_11070	IX87_00815					
N0.HOG0002852	GO593_11085	IX87_00800					
N0.HOG0002853	GO593_11110	IX87_00775					
N0.HOG0002854	GO593_11180	IX87_00705					
N0.HOG0002855	GO593_11200	IX87_00685					
N0.HOG0002856	GO593_11205	IX87_00680					
N0.HOG0002857	GO593_11225	IX87_00655					
N0.HOG0002858	GO593_11230	IX87_00650					
N0.HOG0002859	GO593_11245	IX87_00635					
N0.HOG0002860	GO593_11260	IX87_00620					
N0.HOG0002861	GO593_11290	IX87_00590					
N0.HOG0002862	GO593_11335	IX87_00550					
N0.HOG0002863	GO593_11340	IX87_00535					
N0.HOG0002864	GO593_11350	IX87_00525					
N0.HOG0002865	GO593_11375	IX87_00500					
N0.HOG0002866	GO593_11390	IX87_00475					
N0.HOG0002867	GO593_11405	IX87_00460					
N0.HOG0002868	GO593_11460	IX87_00395					
N0.HOG0002869	GO593_11465	IX87_00390					
N0.HOG0002870	GO593_11495	IX87_00360					
N0.HOG0002871	GO593_11530	IX87_00315					
N0.HOG0002872	GO593_11535				GO593_11535	GO593_11535	""
N0.HOG0002873	GO593_11540	IX87_00305					
N0.HOG0002874	GO593_11545	IX87_06150					
N0.HOG0002874	GO593_11545	IX87_00300					
N0.HOG0002875	GO593_11630	IX87_08425					
N0.HOG0002875	GO593_11630	IX87_05035					
N0.HOG0002876	GO593_11690						
N0.HOG0002877	GO593_11735	IX87_08320					
N0.HOG0002877	GO593_11735	IX87_04925					
N0.HOG0002878	GO593_11740	IX87_04910					
N0.HOG0002878	GO593_11740	IX87_08305					
N0.HOG0002879	GO593_11830						
N0.HOG0002880	GO593_11840	IX87_05870					
N0.HOG0002881	GO593_11910	IX87_05765					
N0.HOG0002882	GO593_11915	IX87_05760		smc_2	GO593_11915	smc_2	""
N0.HOG0002883	GO593_11950	IX87_05725					
N0.HOG0002884	GO593_11965	IX87_05710					
N0.HOG0002885	GO593_11985	IX87_05690					
N0.HOG0002886	GO593_12180						
N0.HOG0002886	GO593_12190						
N0.HOG0002887	GO593_12295	IX87_05480					
N0.HOG0002888	GO593_12315	IX87_05455					
N0.HOG0002889	GO593_12320	IX87_05450					
N0.HOG0002890	GO593_12325	IX87_05445					
N0.HOG0002891	GO593_12335	IX87_05435		IX87_05435	GO593_12335	GO593_12335	""
N0.HOG0002892	GO593_12350	IX87_05410					
N0.HOG0002893	GO593_12375	IX87_05405					
N0.HOG0002894	GO593_12405	IX87_05340					
N0.HOG0002895	GO593_12415	IX87_05350					
N0.HOG0002896	GO593_12430	IX87_05315					
N0.HOG0002897	GO593_12445	IX87_05300					
N0.HOG0002898	GO593_12455	IX87_05290					
N0.HOG0002899	GO593_12495	IX87_05230					
N0.HOG0002900	GO593_12520	IX87_05205					
N0.HOG0002901	GO593_12540	IX87_05185					
N0.HOG0002902	GO593_12565	IX87_05160					
N0.HOG0002903	GO593_12585	IX87_05140					
N0.HOG0002904	GO593_12680	IX87_05020					
N0.HOG0002905	GO593_12840						
N0.HOG0002905	GO593_13490						
N0.HOG0002906	GO593_12845						
N0.HOG0002906	GO593_13495						
N0.HOG0002907	GO593_12915	IX87_04745					
N0.HOG0002908	GO593_12960	IX87_04700					
N0.HOG0002909	GO593_12970	IX87_04690					
N0.HOG0002910	GO593_12985	IX87_04675					
N0.HOG0002911	GO593_12990	IX87_04670					
N0.HOG0002912	GO593_13010						
N0.HOG0002913	GO593_13030	IX87_04645					
N0.HOG0002914	GO593_13050	IX87_04625					
N0.HOG0002915	GO593_13080	IX87_04595					
N0.HOG0002916	GO593_13125	IX87_04510					
N0.HOG0002917	GO593_13130	IX87_04505					
N0.HOG0002918	GO593_13145	IX87_04490					
N0.HOG0002919	GO593_13150	IX87_04485					
N0.HOG0002920	GO593_13165	IX87_04470		IX87_04470	GO593_13165	asnC	https://www.ncbi.nlm.nih.gov/ipg/WP_158160719.1
N0.HOG0002921	GO593_13175	IX87_04460		IX87_04460	GO593_13175	GO593_13175	""
N0.HOG0002922	GO593_13190	IX87_04445					
N0.HOG0002923	GO593_13220	IX87_04420		IX87_04420	GO593_13220	GO593_13220	""
N0.HOG0002924	GO593_13240	IX87_04400					
N0.HOG0002925	GO593_13250	IX87_04390					
N0.HOG0002926	GO593_13285	IX87_21970					
N0.HOG0002926	GO593_13285	IX87_05825					
N0.HOG0002926	GO593_13275	IX87_21970					
N0.HOG0002926	GO593_13275	IX87_05825					
N0.HOG0002927	GO593_13335	IX87_01520					
N0.HOG0002928	GO593_13345	IX87_07845	prtR	AIL78543.1	prtR	ptrR	""
N0.HOG0002929	GO593_13380	IX87_21360					
N0.HOG0002930	GO593_13385	IX87_07830					
N0.HOG0002931	GO593_13420	IX87_07760					
N0.HOG0002931	GO593_13420	IX87_10525					
N0.HOG0002932	GO593_13455	IX87_10500					
N0.HOG0002932	GO593_13455	IX87_07735					
N0.HOG0002933	GO593_13540	IX87_04360	lptC	lptC	lptC	lptC	""
N0.HOG0002934	GO593_13620	IX87_04320					
N0.HOG0002935	GO593_13630	IX87_04310					
N0.HOG0002936	GO593_13650	IX87_04285					
N0.HOG0002937	GO593_13655	IX87_04280					
N0.HOG0002938	GO593_13675	IX87_04260					
N0.HOG0002939	GO593_13680	IX87_04255					
N0.HOG0002940	GO593_13690	IX87_04200					
N0.HOG0002941	GO593_13710	IX87_04185					
N0.HOG0002942	GO593_13720	IX87_04180					
N0.HOG0002943	GO593_13735	IX87_04115					
N0.HOG0002944	GO593_13755	IX87_04095					
N0.HOG0002945	GO593_13790	IX87_04060					
N0.HOG0002946	GO593_13800	IX87_04050					
N0.HOG0002947	GO593_13805	IX87_04045					
N0.HOG0002948	GO593_13810	IX87_04040					
N0.HOG0002949	GO593_13820	IX87_04030					
N0.HOG0002950	GO593_13830	IX87_04015					
N0.HOG0002951	GO593_13840	IX87_04005					
N0.HOG0002952	GO593_13845	IX87_04000					
N0.HOG0002953	GO593_13850	IX87_03995					
N0.HOG0002954	GO593_13855	IX87_03990					
N0.HOG0002955	GO593_13860	IX87_03985					
N0.HOG0002956	GO593_13865	IX87_03980					
N0.HOG0002957	GO593_13895	IX87_03950					
N0.HOG0002958	GO593_13900	IX87_03945					
N0.HOG0002959	GO593_13910	IX87_03935					
N0.HOG0002960	GO593_13915	IX87_03930					
N0.HOG0002961	GO593_13945	IX87_03900					
N0.HOG0002962	GO593_13950	IX87_03895					
N0.HOG0002963	GO593_13985	IX87_03860					
N0.HOG0002964	GO593_13990	IX87_03855					
N0.HOG0002965	GO593_14005	IX87_03835					
N0.HOG0002966	GO593_14045	IX87_03795					
N0.HOG0002967	GO593_14165	IX87_03690					
N0.HOG0002968	GO593_14200	IX87_03685					
N0.HOG0002969	GO593_14240	IX87_03645					
N0.HOG0002970	GO593_14255	IX87_03630					
N0.HOG0002971	GO593_14295	IX87_03590					
N0.HOG0002972	GO593_14300	IX87_03585					
N0.HOG0002973	GO593_14305	IX87_03580					
N0.HOG0002974	GO593_14310	IX87_03575					
N0.HOG0002975	GO593_14345	IX87_03540					
N0.HOG0002976	GO593_14425	IX87_03445					
N0.HOG0002977	GO593_14430	IX87_03440					
N0.HOG0002978	GO593_14445	IX87_03425					
N0.HOG0002979	GO593_14480	IX87_03390					
N0.HOG0002980	GO593_14495	IX87_03375					
N0.HOG0002981	GO593_14505	IX87_03350					
N0.HOG0002982	GO593_14510	IX87_03345					
N0.HOG0002983	GO593_14540	IX87_03315					
N0.HOG0002984	GO593_14545	IX87_03310					
N0.HOG0002985	GO593_14550	IX87_03305					
N0.HOG0002986	GO593_14560	IX87_03295					
N0.HOG0002987	GO593_14570	IX87_03285					
N0.HOG0002988	GO593_14575	IX87_03280					
N0.HOG0002989	GO593_14580	IX87_03275					
N0.HOG0002990	GO593_14605	IX87_03255					
N0.HOG0002991	GO593_14625	IX87_03240					
N0.HOG0002992	GO593_14630	IX87_03235					
N0.HOG0002993	GO593_14640	IX87_03225					
N0.HOG0002994	GO593_14645	IX87_03220					
N0.HOG0002995	GO593_14690	IX87_03155					
N0.HOG0002996	GO593_14775	IX87_03070					
N0.HOG0002997	GO593_14790	IX87_03055					
N0.HOG0002998	GO593_14795	IX87_03050					
N0.HOG0002999	GO593_14805	IX87_03040					
N0.HOG0003000	GO593_14810	IX87_03035					
N0.HOG0003001	GO593_14835	IX87_03000					
N0.HOG0003002	GO593_14885	IX87_02945					
N0.HOG0003003	GO593_14890	IX87_02940					
N0.HOG0003004	GO593_14895	IX87_02935					
N0.HOG0003005	GO593_14905	IX87_02925					
N0.HOG0003006	GO593_14910	IX87_02920					
N0.HOG0003007	GO593_14935	IX87_02895					
N0.HOG0003008	GO593_14995	IX87_02835					
N0.HOG0003009	GO593_15000	IX87_02830					
N0.HOG0003010	GO593_15050	IX87_02780					
N0.HOG0003011	GO593_15055	IX87_02775					
N0.HOG0003012	GO593_15080	IX87_02740					
N0.HOG0003013	GO593_15085	IX87_02735					
N0.HOG0003014	GO593_15100	IX87_02720					
N0.HOG0003015	GO593_15195	IX87_02650					
N0.HOG0003016	GO593_15200	IX87_02645					
N0.HOG0003017	GO593_15205	IX87_02640		AIL77565.1	GO593_15205	GO593_15205	""
N0.HOG0003018	GO593_15230	IX87_02605					
N0.HOG0003019	GO593_15235	IX87_02600					
N0.HOG0003020	GO593_15280	IX87_02550					
N0.HOG0003021	GO593_15285	IX87_02545					
N0.HOG0003022	GO593_15310	IX87_02520					
N0.HOG0003023	GO593_15320	IX87_02510					
N0.HOG0003024	GO593_15330	IX87_02500					
N0.HOG0003025	GO593_15340	IX87_02490					
N0.HOG0003026	GO593_15365	IX87_02465					
N0.HOG0003027	GO593_15395	IX87_02425					
N0.HOG0003028	GO593_15410	IX87_02410					
N0.HOG0003029	GO593_15420	IX87_02400					
N0.HOG0003030	GO593_15510	IX87_02310					
N0.HOG0003031	GO593_15515	IX87_02305					
N0.HOG0003032	GO593_15530	IX87_02290					
N0.HOG0003033	GO593_15550	IX87_02270					
N0.HOG0003034	GO593_15570	IX87_02250					
N0.HOG0003035	GO593_15590	IX87_02220					
N0.HOG0003036	GO593_15615	IX87_18840					
N0.HOG0003037	GO593_15650	IX87_18875					
N0.HOG0003038	GO593_15670	IX87_18895					
N0.HOG0003039	GO593_15675	IX87_18900					
N0.HOG0003040	GO593_15685	IX87_18910					
N0.HOG0003041	GO593_15715	IX87_18940					
N0.HOG0003042	GO593_15770	IX87_18995					
N0.HOG0003043	GO593_15810	IX87_19040					
N0.HOG0003044	GO593_15815	IX87_19045					
N0.HOG0003045	GO593_15825	IX87_19055					
N0.HOG0003046	GO593_15840	IX87_19070					
N0.HOG0003047	GO593_15845	IX87_19075					
N0.HOG0003048	GO593_15850	IX87_19080					
N0.HOG0003049	GO593_15855	IX87_19085					
N0.HOG0003050	GO593_15860	IX87_19090					
N0.HOG0003051	GO593_15865	IX87_19095					
N0.HOG0003052	GO593_15870	IX87_19100					
N0.HOG0003053	GO593_15875	IX87_19105					
N0.HOG0003054	GO593_15890	IX87_19125					
N0.HOG0003055	GO593_15910	IX87_19145					
N0.HOG0003056	GO593_15925	IX87_19160					
N0.HOG0003057	GO593_15930	IX87_19165					
N0.HOG0003058	GO593_15940	IX87_19175					
N0.HOG0003059	GO593_15955	IX87_19190					
N0.HOG0003060	GO593_15995	IX87_19230					
N0.HOG0003061	GO593_16005	IX87_19240					
N0.HOG0003062	GO593_16015	IX87_19260					
N0.HOG0003063	GO593_16025	IX87_19270					
N0.HOG0003064	GO593_16045	IX87_19290					
N0.HOG0003065	GO593_16085	IX87_19380					
N0.HOG0003066	GO593_16105	IX87_19400					
N0.HOG0003067	GO593_16110	IX87_19405					
N0.HOG0003068	GO593_16115	IX87_19410					
N0.HOG0003069	GO593_16135	IX87_19430					
N0.HOG0003070	GO593_16150	IX87_19445					
N0.HOG0003071	GO593_16225	IX87_19520					
N0.HOG0003072	GO593_16235	IX87_19530					
N0.HOG0003073	GO593_16240	IX87_19535					
N0.HOG0003074	GO593_16320	IX87_19625					
N0.HOG0003075	GO593_16330	IX87_19635					
N0.HOG0003076	GO593_16335	IX87_19640					
N0.HOG0003077	GO593_16340	IX87_19645					
N0.HOG0003078	GO593_16350	IX87_19655					
N0.HOG0003079	GO593_16420	IX87_19745					
N0.HOG0003080	GO593_16425	IX87_19750					
N0.HOG0003081	GO593_16430	IX87_19755					
N0.HOG0003082	GO593_16435	IX87_19760					
N0.HOG0003083	GO593_16475	IX87_19810					
